Date,Close/Last,Volume,Open,High,Low
07/12/2024,$47.38,20936110,$46.78,$47.855,$46.65
07/11/2024,$46.76,19748700,$46.175,$46.9095,$46.175
07/10/2024,$46.27,18737310,$46.055,$46.29,$45.83
07/09/2024,$45.80,17346620,$46.00,$46.10,$45.65
07/08/2024,$46.06,19320860,$46.35,$46.78,$45.95
07/05/2024,$46.65,14692600,$46.43,$46.76,$46.305
07/03/2024,$47.09,8118296,$47.15,$47.52,$47.04
07/02/2024,$47.28,19794240,$47.40,$47.79,$46.96
07/01/2024,$47.52,17776000,$47.48,$47.835,$47.35
06/28/2024,$47.51,23921060,$47.55,$47.8585,$47.34
06/27/2024,$47.45,16541900,$46.78,$47.51,$46.77
06/26/2024,$46.86,13981320,$47.06,$47.41,$46.80
06/25/2024,$47.38,17793640,$47.27,$47.82,$46.99
06/24/2024,$47.28,19136150,$47.49,$47.78,$47.015
06/21/2024,$47.29,65576290,$47.10,$47.84,$47.05
06/20/2024,$46.72,25613170,$45.91,$46.87,$45.86
06/18/2024,$45.97,17627020,$45.50,$45.99,$45.50
06/17/2024,$45.69,16381950,$45.40,$45.71,$44.95
