Date,Close/Last,Volume,Open,High,Low
04/28/2025,$368.62,3163425,$368.05,$370.99,$364.58
04/25/2025,$367.72,3499345,$361.695,$369.31,$359.99
04/24/2025,$360.91,3085149,$353.59,$361.12,$353.245
04/23/2025,$351.96,3167958,$358.12,$363.00,$349.80
04/22/2025,$349.91,3250424,$349.14,$352.08,$344.3687
04/21/2025,$343.22,3691241,$344.565,$346.68,$338.64
04/17/2025,$348.80,5229675,$349.75,$351.875,$345.09
04/16/2025,$344.19,3687874,$345.00,$350.38,$341.3101
04/15/2025,$350.38,3030407,$351.05,$356.49,$349.185
04/14/2025,$350.91,3285950,$359.51,$362.05,$348.50
04/11/2025,$352.47,3941817,$351.44,$353.10,$342.35
04/10/2025,$350.05,5694976,$360.97,$362.50,$341.52
04/09/2025,$364.64,7186274,$338.74,$365.72,$333.43
04/08/2025,$340.00,6650815,$350.10,$350.74,$333.83
04/07/2025,$340.70,7690909,$335.54,$358.36,$332.01
04/04/2025,$349.07,5867564,$359.00,$361.73,$348.80
04/03/2025,$367.25,5324421,$371.875,$376.01,$366.29
04/02/2025,$385.78,2859064,$378.28,$388.00,$376.54
04/01/2025,$383.20,3847766,$381.13,$384.00,$375.53
03/31/2025,$383.53,3960737,$380.00,$384.80,$374.67
03/28/2025,$385.71,3830307,$393.89,$396.92,$384.755
03/27/2025,$396.15,2729696,$397.44,$401.4763,$392.51
03/26/2025,$397.81,3426315,$403.00,$404.50,$397.01
03/25/2025,$403.64,3648552,$393.57,$404.32,$392.99
03/24/2025,$394.47,5223006,$392.47,$396.86,$391.3801
03/21/2025,$387.26,7607266,$384.13,$389.85,$382.45
03/20/2025,$389.61,4009500,$386.895,$397.82,$385.8025
03/19/2025,$387.89,4349931,$394.10,$395.26,$387.00
03/18/2025,$391.37,4297269,$395.36,$395.95,$384.57
03/17/2025,$399.34,4258533,$394.115,$399.94,$387.13
03/14/2025,$394.74,6134775,$379.745,$396.36,$377.80
03/13/2025,$377.84,14386640,$405.27,$405.77,$374.50
03/12/2025,$438.60,5515858,$436.69,$443.90,$435.50
03/11/2025,$433.66,3145227,$432.88,$441.33,$431.00
03/10/2025,$435.08,4001634,$443.105,$444.54,$433.23
03/07/2025,$449.40,3039466,$442.00,$452.51,$440.99
03/06/2025,$444.78,2732076,$444.73,$452.19,$441.1861
03/05/2025,$451.24,2406219,$443.65,$453.26,$443.11
03/04/2025,$446.03,2942168,$439.25,$448.8159,$434.70
03/03/2025,$440.72,2607694,$440.65,$448.09,$438.21
02/28/2025,$438.56,3936914,$438.16,$440.37,$432.103
02/27/2025,$437.19,2340232,$441.79,$444.57,$436.82
02/26/2025,$441.50,1947626,$443.80,$447.65,$438.40
02/25/2025,$443.41,2612652,$443.47,$447.49,$439.1738
02/24/2025,$444.42,2807937,$445.11,$446.28,$440.91
02/21/2025,$444.32,3375996,$453.275,$453.75,$440.69
02/20/2025,$454.69,2337598,$457.44,$461.00,$451.57
02/19/2025,$456.99,2965546,$463.61,$463.61,$455.32
02/18/2025,$464.11,2973775,$462.65,$464.33,$453.07
02/14/2025,$460.16,2622973,$463.35,$464.99,$458.00
02/13/2025,$459.22,2794395,$465.21,$465.6999,$457.03
02/12/2025,$462.76,3308534,$458.00,$463.00,$451.30
02/11/2025,$458.82,3256999,$449.00,$461.549,$448.29
02/10/2025,$451.10,3946729,$439.25,$453.37,$439.00
02/07/2025,$433.07,2693470,$436.24,$441.00,$432.41
02/06/2025,$435.40,2568120,$437.63,$439.96,$434.35
02/05/2025,$437.63,2938540,$440.75,$444.95,$436.27
02/04/2025,$440.23,2647701,$435.43,$443.58,$434.26
02/03/2025,$438.60,3348717,$437.80,$442.74,$430.88
01/31/2025,$437.45,4689083,$446.975,$447.0095,$435.83
01/30/2025,$446.00,3290128,$439.67,$448.42,$439.23
01/29/2025,$441.68,2997604,$439.92,$444.36,$438.825
01/28/2025,$442.84,5376392,$436.27,$445.805,$431.64
01/27/2025,$438.60,5086254,$430.23,$445.4499,$430.12
01/24/2025,$435.38,2631804,$437.28,$441.8799,$434.73
01/23/2025,$437.28,2716742,$435.88,$437.73,$432.49
01/22/2025,$437.32,3391642,$438.00,$439.73,$433.43
01/21/2025,$436.36,3833294,$433.26,$439.98,$431.50
01/17/2025,$429.99,4012745,$434.345,$435.99,$425.70
01/16/2025,$426.93,4185552,$418.21,$428.89,$418.00
01/15/2025,$417.28,4345781,$421.70,$423.97,$415.66
01/14/2025,$412.71,3577116,$407.25,$412.75,$405.0701
01/13/2025,$408.50,4558780,$404.27,$409.96,$403.75
01/10/2025,$405.92,5564262,$410.00,$413.10,$405.32
01/08/2025,$419.58,3508786,$417.34,$422.66,$415.51
01/07/2025,$422.63,4181405,$431.37,$435.18,$420.51
01/06/2025,$431.18,3994400,$431.88,$436.4082,$427.79
01/03/2025,$430.57,5619372,$429.445,$433.2982,$425.32
01/02/2025,$441.00,2507887,$447.76,$450.12,$440.56
12/31/2024,$444.68,2285132,$446.35,$448.4999,$442.81
12/30/2024,$445.80,3473172,$442.94,$447.60,$438.57
12/27/2024,$446.48,2947179,$446.88,$449.91,$441.105
12/26/2024,$450.16,2134310,$445.85,$452.34,$444.68
12/24/2024,$447.94,1685003,$446.50,$448.8653,$442.5701
