Date,Close/Last,Volume,Open,High,Low
02/25/2025,$178.27,5613880,$180.45,$181.88,$176.34
02/24/2025,$179.91,8392903,$177.475,$183.04,$176.55
02/21/2025,$177.15,8980339,$181.28,$182.20,$174.71
02/20/2025,$180.88,7863048,$185.58,$185.80,$180.11
02/19/2025,$186.15,7264764,$185.31,$187.2299,$181.83
02/18/2025,$184.97,6929627,$185.68,$188.66,$184.22
02/14/2025,$184.42,5044712,$186.75,$186.82,$183.575
02/13/2025,$185.44,6846329,$187.00,$188.24,$185.09
02/12/2025,$186.25,7686842,$178.34,$186.27,$178.25
02/11/2025,$180.44,4366651,$179.78,$182.14,$177.60
02/10/2025,$180.55,3989106,$183.12,$183.55,$179.90
02/07/2025,$181.49,5392310,$185.26,$186.1087,$180.93
02/06/2025,$184.80,6919404,$182.00,$185.85,$182.00
02/05/2025,$181.84,7430431,$176.00,$181.86,$175.505
02/04/2025,$176.23,4503584,$176.90,$177.45,$174.25
02/03/2025,$175.87,6501722,$174.11,$178.20,$173.1277
01/31/2025,$176.52,6116155,$180.51,$181.78,$175.74
01/30/2025,$179.53,6996317,$174.59,$179.94,$173.7218
01/29/2025,$173.66,12263460,$179.125,$182.55,$170.65
01/28/2025,$177.78,22768850,$181.31,$188.48,$174.02
01/27/2025,$175.16,7148613,$175.55,$178.18,$174.40
01/24/2025,$176.06,9304227,$176.00,$180.43,$174.365
01/23/2025,$178.50,7097348,$174.01,$178.6699,$173.75
01/22/2025,$174.80,5134446,$175.29,$176.23,$173.88
01/21/2025,$175.56,8755311,$172.38,$177.09,$171.9321
01/17/2025,$171.09,9557133,$169.795,$171.77,$169.45
01/16/2025,$168.93,5812341,$166.79,$170.6399,$166.57
01/15/2025,$166.20,6451034,$169.01,$169.99,$165.9701
01/14/2025,$167.02,7966857,$171.37,$171.88,$164.62
01/13/2025,$170.57,6049552,$171.18,$172.50,$167.91
01/10/2025,$172.00,7556765,$171.49,$173.535,$167.41
01/08/2025,$171.76,5108711,$171.15,$173.78,$169.61
01/07/2025,$172.51,7045017,$171.165,$175.02,$170.80
01/06/2025,$170.78,11133430,$173.50,$173.9442,$170.19
01/03/2025,$169.90,10513770,$171.40,$173.98,$169.80
01/02/2025,$171.87,12449950,$178.31,$179.19,$169.82
12/31/2024,$177.00,9748554,$177.54,$179.3499,$175.82
12/30/2024,$176.55,18082310,$173.72,$178.17,$170.15
12/27/2024,$180.72,6806925,$180.01,$181.43,$179.40
12/26/2024,$180.38,5917678,$178.98,$182.57,$178.33
12/24/2024,$179.34,4316969,$177.69,$180.95,$177.50
12/23/2024,$177.69,8486421,$178.12,$179.65,$174.2901
12/20/2024,$177.35,23233670,$176.86,$182.00,$175.31
12/19/2024,$177.04,14777070,$175.00,$179.5788,$173.72
12/18/2024,$172.62,15437180,$173.28,$177.94,$171.002
12/17/2024,$173.03,13557080,$173.04,$175.7866,$171.71
12/16/2024,$173.17,13050710,$168.09,$175.20,$166.10
12/13/2024,$169.65,9754901,$168.00,$170.43,$166.33
12/12/2024,$167.75,10617740,$168.23,$168.82,$165.6501
12/11/2024,$165.96,13116630,$165.52,$169.30,$164.381
12/10/2024,$164.10,17149190,$160.00,$166.68,$159.42
12/09/2024,$157.04,13540020,$154.27,$161.95,$154.27
12/06/2024,$153.93,8182668,$157.03,$158.9533,$153.37
12/05/2024,$156.67,7119832,$158.50,$160.02,$156.0475
12/04/2024,$158.28,9269316,$155.88,$160.20,$154.21
12/03/2024,$155.00,6130313,$156.00,$156.6486,$154.42
12/02/2024,$156.54,10097910,$155.91,$160.35,$155.70
11/29/2024,$155.44,7100090,$153.00,$157.5025,$152.85
11/27/2024,$152.40,5210147,$151.11,$152.91,$150.25
11/26/2024,$150.76,8234985,$152.50,$153.1398,$149.80
11/25/2024,$153.10,11479410,$150.70,$153.28,$150.26
11/22/2024,$149.29,13353080,$143.61,$150.339,$143.49
11/21/2024,$143.41,7845135,$146.39,$146.42,$141.34
11/20/2024,$146.08,9232114,$146.04,$147.30,$145.0201
11/19/2024,$145.60,8247289,$143.00,$145.99,$142.6901
11/18/2024,$143.87,12259930,$140.255,$144.69,$138.20
11/15/2024,$140.19,12120100,$138.14,$140.3247,$137.03
11/14/2024,$138.14,15646710,$140.80,$141.55,$137.22
11/13/2024,$139.97,21249600,$145.58,$145.58,$139.10
11/12/2024,$145.17,16746650,$148.40,$148.50,$143.85
11/11/2024,$148.96,12799080,$152.00,$152.50,$148.07
11/08/2024,$151.68,12996810,$151.12,$152.60,$149.43
11/07/2024,$150.98,14709240,$148.80,$152.80,$148.03
11/06/2024,$147.16,28069290,$152.30,$153.20,$144.13
11/05/2024,$151.00,23126640,$157.47,$157.66,$150.65
11/04/2024,$155.07,10290390,$154.62,$156.72,$152.46
11/01/2024,$154.59,18894510,$152.78,$156.00,$151.23
10/31/2024,$149.31,29388200,$154.31,$154.48,$147.88
10/30/2024,$154.29,50738360,$152.51,$156.91,$152.51
10/29/2024,$152.98,66387680,$147.86,$155.99,$147.58
10/28/2024,$150.69,20992480,$153.50,$155.20,$150.61
10/25/2024,$155.01,8152969,$156.20,$157.48,$154.5202
10/24/2024,$155.20,9774355,$152.61,$155.89,$151.98
10/23/2024,$157.06,15931490,$160.00,$161.4725,$153.53
10/22/2024,$159.88,7380826,$160.50,$160.66,$158.37
10/21/2024,$159.82,13277550,$160.25,$163.44,$158.36
10/18/2024,$155.00,6030173,$155.84,$156.37,$153.90
10/17/2024,$155.31,6291759,$155.00,$157.14,$154.25
10/16/2024,$154.90,8356210,$151.91,$154.99,$151.34
10/15/2024,$152.35,11241670,$150.50,$153.95,$148.55
10/14/2024,$148.99,9736998,$148.00,$150.09,$146.02
10/11/2024,$151.02,10688550,$146.30,$151.12,$146.30
10/10/2024,$146.62,11275840,$149.07,$149.11,$146.26
10/09/2024,$149.37,12488480,$152.05,$152.19,$148.80
10/08/2024,$154.65,5336289,$155.99,$156.70,$154.14
10/07/2024,$155.91,6267890,$155.00,$158.7599,$154.68
10/04/2024,$155.00,6680591,$152.26,$155.00,$150.85
10/03/2024,$150.52,5704814,$152.12,$152.74,$150.51
10/02/2024,$152.89,4357023,$153.765,$154.8499,$152.835
10/01/2024,$154.22,12588780,$151.46,$156.40,$149.49
09/30/2024,$152.04,10925180,$154.79,$155.30,$151.24
09/27/2024,$156.32,7636991,$155.365,$157.33,$154.39
09/26/2024,$154.58,11414380,$153.94,$157.33,$152.66
09/25/2024,$152.22,9587697,$156.42,$157.22,$152.045
