Date,Close/Last,Volume,Open,High,Low
02/06/2025,$233.22,29925350,$231.285,$233.80,$230.425
02/05/2025,$232.47,39664990,$228.53,$232.67,$228.27
02/04/2025,$232.80,45067300,$227.25,$233.13,$226.65
02/03/2025,$228.01,73063300,$229.99,$231.83,$225.70
01/31/2025,$236.00,101075100,$247.19,$247.19,$233.44
01/30/2025,$237.59,55658280,$238.665,$240.79,$237.21
01/29/2025,$239.36,45486100,$234.12,$239.855,$234.01
01/28/2025,$238.26,75707570,$230.85,$240.19,$230.81
01/27/2025,$229.86,94863420,$224.02,$232.15,$223.98
01/24/2025,$222.78,54697910,$224.78,$225.63,$221.41
01/23/2025,$223.66,60234760,$224.74,$227.03,$222.30
01/22/2025,$223.83,64126500,$219.79,$224.12,$219.79
01/21/2025,$222.64,98070430,$224.00,$224.42,$219.38
01/17/2025,$229.98,68488300,$232.115,$232.29,$228.48
01/16/2025,$228.26,71759050,$237.35,$238.01,$228.03
01/15/2025,$237.87,39831970,$234.635,$238.96,$234.43
01/14/2025,$233.28,39435290,$234.75,$236.12,$232.472
01/13/2025,$234.40,49630730,$233.53,$234.67,$229.72
01/10/2025,$236.85,61710860,$240.01,$240.16,$233.00
01/08/2025,$242.70,37628940,$241.92,$243.7123,$240.05
01/07/2025,$242.21,40855960,$242.98,$245.55,$241.35
01/06/2025,$245.00,45045570,$244.31,$247.33,$243.20
01/03/2025,$243.36,40244110,$243.36,$244.18,$241.89
01/02/2025,$243.85,55740730,$248.93,$249.10,$241.8201
12/31/2024,$250.42,39480720,$252.44,$253.28,$249.43
12/30/2024,$252.20,35557540,$252.23,$253.50,$250.75
12/27/2024,$255.59,42355320,$257.83,$258.70,$253.06
12/26/2024,$259.02,27262980,$258.19,$260.10,$257.63
12/24/2024,$258.20,23234710,$255.49,$258.21,$255.29
12/23/2024,$255.27,40858770,$254.77,$255.65,$253.45
12/20/2024,$254.49,147495300,$248.04,$255.00,$245.69
12/19/2024,$249.79,60882260,$247.50,$252.00,$247.0949
12/18/2024,$248.05,56774100,$252.16,$254.28,$247.74
12/17/2024,$253.48,51356360,$250.08,$253.83,$249.78
12/16/2024,$251.04,51694750,$247.99,$251.38,$247.65
12/13/2024,$248.13,33155290,$247.815,$249.2902,$246.24
12/12/2024,$247.96,32777530,$246.89,$248.74,$245.68
12/11/2024,$246.49,45205810,$247.96,$250.80,$246.2601
12/10/2024,$247.77,36914810,$246.89,$248.21,$245.34
12/09/2024,$246.75,44649230,$241.83,$247.24,$241.75
12/06/2024,$242.84,36870620,$242.905,$244.63,$242.08
12/05/2024,$243.04,40033880,$243.99,$244.54,$242.13
12/04/2024,$243.01,44383940,$242.87,$244.11,$241.25
12/03/2024,$242.65,38861020,$239.81,$242.76,$238.90
12/02/2024,$239.59,48137100,$237.27,$240.79,$237.16
11/29/2024,$237.33,28481380,$234.805,$237.81,$233.97
11/27/2024,$234.93,33498440,$234.465,$235.69,$233.8101
11/26/2024,$235.06,45986190,$233.33,$235.57,$233.33
11/25/2024,$232.87,90152830,$231.46,$233.245,$229.74
11/22/2024,$229.87,38168250,$228.06,$230.7199,$228.06
11/21/2024,$228.52,42108330,$228.88,$230.155,$225.7103
11/20/2024,$229.00,35169570,$228.06,$229.93,$225.89
11/19/2024,$228.28,36211770,$226.98,$230.16,$226.66
11/18/2024,$228.02,44686020,$225.25,$229.74,$225.17
11/15/2024,$225.00,47923700,$226.40,$226.92,$224.27
11/14/2024,$228.22,44923940,$225.02,$228.87,$225.00
11/13/2024,$225.12,48566220,$224.01,$226.65,$222.76
11/12/2024,$224.23,40398300,$224.55,$225.59,$223.355
11/11/2024,$224.23,42005600,$225.00,$225.70,$221.50
11/08/2024,$226.96,38328820,$227.17,$228.66,$226.405
11/07/2024,$227.48,42137690,$224.625,$227.875,$224.57
11/06/2024,$222.72,54561120,$222.61,$226.065,$221.19
11/05/2024,$223.45,28111340,$221.795,$223.95,$221.14
11/04/2024,$222.01,44944470,$220.99,$222.79,$219.71
11/01/2024,$222.91,65276740,$220.965,$225.35,$220.27
10/31/2024,$225.91,64370090,$229.34,$229.83,$225.37
10/30/2024,$230.10,47070910,$232.61,$233.47,$229.55
10/29/2024,$233.67,35417250,$233.10,$234.325,$232.32
10/28/2024,$233.40,36087130,$233.32,$234.73,$232.55
10/25/2024,$231.41,38802300,$229.74,$233.22,$229.57
10/24/2024,$230.57,31109500,$229.98,$230.82,$228.41
10/23/2024,$230.76,52286980,$234.08,$235.144,$227.76
10/22/2024,$235.86,38846580,$233.885,$236.22,$232.60
10/21/2024,$236.48,36254470,$234.45,$236.85,$234.45
10/18/2024,$235.00,46431470,$236.18,$236.18,$234.01
10/17/2024,$232.15,32993810,$233.43,$233.85,$230.52
10/16/2024,$231.78,34082240,$231.60,$232.12,$229.84
10/15/2024,$233.85,64751370,$233.61,$237.49,$232.37
10/14/2024,$231.30,39882090,$228.70,$231.73,$228.60
10/11/2024,$227.55,31759190,$229.30,$229.41,$227.34
10/10/2024,$229.04,28183540,$227.78,$229.50,$227.17
10/09/2024,$229.54,33591090,$225.23,$229.75,$224.83
10/08/2024,$225.77,31855690,$224.30,$225.98,$223.25
10/07/2024,$221.69,39505350,$224.50,$225.69,$221.33
10/04/2024,$226.80,37345100,$227.90,$228.00,$224.13
10/03/2024,$225.67,34044160,$225.14,$226.805,$223.32
10/02/2024,$226.78,32880610,$225.89,$227.37,$223.02
10/01/2024,$226.21,63285050,$229.52,$229.65,$223.74
09/30/2024,$233.00,54793390,$230.04,$233.00,$229.65
09/27/2024,$227.79,34025970,$228.46,$229.52,$227.30
09/26/2024,$227.52,36636710,$227.30,$228.50,$225.41
09/25/2024,$226.37,42308720,$224.93,$227.29,$224.02
09/24/2024,$227.37,43556070,$228.645,$229.35,$225.73
09/23/2024,$226.47,54146020,$227.34,$229.45,$225.81
09/20/2024,$228.20,318679900,$229.97,$233.09,$227.62
09/19/2024,$228.87,66781320,$224.99,$229.82,$224.63
09/18/2024,$220.69,59894930,$217.55,$222.71,$217.54
09/17/2024,$216.79,45519340,$215.75,$216.90,$214.50
09/16/2024,$216.32,59357430,$216.54,$217.22,$213.92
09/13/2024,$222.50,36766620,$223.58,$224.04,$221.91
09/12/2024,$222.77,37498230,$222.50,$223.55,$219.82
09/11/2024,$222.66,44587070,$221.455,$223.09,$217.89
09/10/2024,$220.11,51591030,$218.92,$221.48,$216.73
09/09/2024,$220.91,67179970,$220.82,$221.27,$216.71
09/06/2024,$220.82,48423010,$223.95,$225.24,$219.77
09/05/2024,$222.38,36615400,$221.625,$225.48,$221.52
09/04/2024,$220.85,43840200,$221.66,$221.78,$217.48
09/03/2024,$222.77,50190570,$228.55,$229.00,$221.17
08/30/2024,$229.00,52990770,$230.19,$230.40,$227.48
08/29/2024,$229.79,51906300,$230.10,$232.92,$228.88
08/28/2024,$226.49,38052170,$227.92,$229.86,$225.68
08/27/2024,$228.03,35934560,$225.995,$228.85,$224.89
08/26/2024,$227.18,30602210,$226.76,$227.28,$223.8905
08/23/2024,$226.84,38677250,$225.659,$228.22,$224.33
08/22/2024,$224.53,43695320,$227.79,$228.34,$223.90
08/21/2024,$226.40,34765480,$226.52,$227.98,$225.05
08/20/2024,$226.51,30299030,$225.77,$227.17,$225.45
08/19/2024,$225.89,40687810,$225.72,$225.99,$223.04
08/16/2024,$226.05,44340240,$223.92,$226.8271,$223.6501
08/15/2024,$224.72,46414010,$224.60,$225.35,$222.76
08/14/2024,$221.72,41960570,$220.57,$223.03,$219.70
08/13/2024,$221.27,44155330,$219.01,$221.89,$219.01
08/12/2024,$217.53,38028090,$216.07,$219.5099,$215.60
08/09/2024,$216.24,42201650,$212.10,$216.78,$211.97
08/08/2024,$213.31,47161150,$213.11,$214.20,$208.83
08/07/2024,$209.82,63516420,$206.90,$213.64,$206.39
08/06/2024,$207.23,69660490,$205.30,$209.99,$201.07
08/05/2024,$209.27,119548600,$199.09,$213.50,$196.00
08/02/2024,$219.86,105568600,$219.15,$225.60,$217.71
08/01/2024,$218.36,62501000,$224.37,$224.48,$217.02
07/31/2024,$222.08,50036260,$221.44,$223.82,$220.63
07/30/2024,$218.80,41643840,$219.19,$220.325,$216.12
07/29/2024,$218.24,36311780,$216.96,$219.30,$215.75
07/26/2024,$217.96,41601350,$218.70,$219.49,$216.01
07/25/2024,$217.49,51391200,$218.93,$220.85,$214.62
07/24/2024,$218.54,61777580,$224.00,$224.80,$217.13
07/23/2024,$225.01,39960260,$224.365,$226.94,$222.68
07/22/2024,$223.96,48201840,$227.01,$227.78,$223.09
07/19/2024,$224.31,49151450,$224.82,$226.80,$223.275
07/18/2024,$224.18,66034590,$230.28,$230.44,$222.27
07/17/2024,$228.88,57345880,$229.45,$231.4599,$226.64
07/16/2024,$234.82,43234280,$235.00,$236.27,$232.33
07/15/2024,$234.40,62631250,$236.48,$237.23,$233.09
07/12/2024,$230.54,53046530,$228.92,$232.64,$228.68
07/11/2024,$227.57,64710620,$231.39,$232.39,$225.77
07/10/2024,$232.98,62627690,$229.30,$233.08,$229.25
07/09/2024,$228.68,48169820,$227.93,$229.40,$226.3721
07/08/2024,$227.82,59085860,$227.09,$227.85,$223.25
07/05/2024,$226.34,60412410,$221.65,$226.45,$221.65
07/03/2024,$221.55,37369800,$220.00,$221.55,$219.03
07/02/2024,$220.27,58046180,$216.15,$220.38,$215.10
07/01/2024,$216.75,60402930,$212.09,$217.51,$211.92
06/28/2024,$210.62,82542720,$215.77,$216.07,$210.30
06/27/2024,$214.10,49772710,$214.69,$215.7395,$212.35
06/26/2024,$213.25,66213190,$211.50,$214.86,$210.64
06/25/2024,$209.07,56713870,$209.15,$211.38,$208.61
06/24/2024,$208.14,80727010,$207.72,$212.70,$206.59
06/21/2024,$207.49,246421400,$210.39,$211.89,$207.11
06/20/2024,$209.68,86172450,$213.93,$214.24,$208.85
06/18/2024,$214.29,79943250,$217.59,$218.63,$213.00
06/17/2024,$216.67,93728300,$213.37,$218.95,$212.72
